seed;type;npatches;n;df;dm;sf;sm;toptf;toptm;omegaf;omegam;ab_min;ab_max;amplitude;intercept;intercept_change;simulation_time_change;interval_before_after_change;skip_output;init_t;max_t_season;init_a;init_b;mu_a;mu_b;mu_t;mu_tb;mu_time_threshold;mu_tmax;sdmu;temp_error_sd;cue_error;time;a;var_a;b;var_b;temp_a;var_temp_a;temp_b;var_temp_b;tmax;var_tmax;time_threshold;var_time_threshold;surviving_male_juvs;surviving_female_juvs;surviving_male_adults;surviving_female_adults;available_males;available_females;already_attempted_males;already_attempted_females;surviving_juv_sr;adult_sr;adult_surv_sr;nf;nm;mean_environment;var_environment;surviving_male_juvs_998999;surviving_female_juvs_998999;surviving_male_juvs_999049;surviving_female_juvs_999049;file
2862013642;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.648894;0.0021936;-8.96594;0.0248846;0.616317;0.00191862;9.91062;0.00619529;0.950741;0.00327474;0;0;0;0;0;0;0;0;0;0;0;0.5064;0;4.936;5.064;0.508475;-4.82947e-15;21.352;20.32;31.648;21.256;./sim_seasonal_tsd_19_03_2026_171640_1817
2510095301;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.654119;0.00247315;-9.35261;0.017117;0.621492;0.00202889;9.92393;0.00417074;0.965558;0.00189827;0;0;0;0;0;0;0;0;0;0;0;0.4648;0;5.352;4.648;0.508475;-4.82947e-15;20.784;19.568;29.764;20.084;./sim_seasonal_tsd_19_03_2026_171640_1815
2172633785;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.651245;0.001269;9.42798;0.0119461;0.638642;0.00145919;9.89105;0.00704496;0.964867;0.00184131;0;0;0;0;0;0;0;0;0;0;0;0.474;0;5.26;4.74;0.508475;-4.82947e-15;19.484;18.232;20.192;31.244;./sim_seasonal_tsd_19_03_2026_171640_1818
502796915;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.639819;0.00163684;-8.56411;0.0128098;0.621947;0.0019787;9.86692;0.0154707;0.965433;0.00213673;0;0;0;0;0;0;0;0;0;0;0;0.498;0;5.02;4.98;0.508475;-4.82947e-15;19.408;22.876;33.468;20.432;./sim_seasonal_tsd_19_03_2026_171640_1819
1686235430;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.644255;0.00275442;-9.2919;0.0250452;0.61657;0.00211414;9.91255;0.0124447;0.962865;0.00222974;0;0;0;0;0;0;0;0;0;0;0;0.4992;0;5.008;4.992;0.525424;-2.10942e-15;19.856;20.488;33.136;23.052;./sim_seasonal_tsd_19_03_2026_171640_1821
1160204541;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.654736;0.00189091;9.88473;0.00545648;0.626789;0.00155945;9.91731;0.00888597;0.958457;0.00277233;0;0;0;0;0;0;0;0;0;0;0;0.4776;0;5.224;4.776;0.525424;-2.10942e-15;20.576;20.808;20.376;33.748;./sim_seasonal_tsd_19_03_2026_171640_1822
1797032575;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.637646;0.00152782;-9.87055;0.0159785;0.611266;0.00275324;9.90081;0.00667674;0.968976;0.00174382;0;0;0;0;0;0;0;0;0;0;0;0.4288;0;5.712;4.288;0.525424;-2.10942e-15;23.044;21.892;33.396;19.84;./sim_seasonal_tsd_19_03_2026_171640_1823
4070248329;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.654426;0.00184548;9.2644;0.0377001;0.61648;0.00389832;9.92935;0.0036258;0.950342;0.00273905;0;0;0;0;0;0;0;0;0;0;0;0.5372;0;4.628;5.372;0.525424;-2.10942e-15;17.192;23.088;17.876;42.504;./sim_seasonal_tsd_19_03_2026_171640_1824
589480075;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.639914;0.00179848;-8.94372;0.0182139;0.608323;0.0021753;9.83358;0.0207239;0.945192;0.00281831;0;0;0;0;0;0;0;0;0;0;0;0.446;0;5.54;4.46;0.525424;-2.10942e-15;20.804;20.62;34.64;20.232;./sim_seasonal_tsd_19_03_2026_171640_1825
3714207988;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.661649;0.00174032;9.8421;0.0155418;0.6336;0.00173726;9.92616;0.00569865;0.967046;0.00167699;0;0;0;0;0;0;0;0;0;0;0;0.49;0;5.1;4.9;0.525424;-2.10942e-15;20.224;19.848;19.064;36.112;./sim_seasonal_tsd_19_03_2026_171640_1826
3971203784;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.652627;0.00260147;-8.16546;0.00715041;0.955543;0.0832729;0;0;0.968997;0.00148652;5.6052;0.344533;0.884;0;0;0;0;0;4.124;5.876;1;1;0;0;10;0.508475;2.66454e-15;17.148;26.352;0.884;0.0;./sim_seasonal_tsd_19_03_2026_171640_601
416429716;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.651865;0.00244505;8.49121;0.0222023;0.440176;0.00542043;0;0;0.973958;0.00125365;5.4888;0.503475;0;0.88;0;0;0;0;5.488;4.512;0;0;0;10;0;0.508475;2.66454e-15;21.124;18.364;0.0;0.88;./sim_seasonal_tsd_19_03_2026_171640_606
148519098;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.634663;0.00415523;-8.05132;0.0219201;-0.654307;0.00947834;0;0;0.955297;0.00260042;5.4196;0.524336;1.244;0;0;0;0;0;4.736;5.264;1;1;0;0;10;0.508475;2.66454e-15;18.476;20.344;1.244;0.0;./sim_seasonal_tsd_19_03_2026_171640_603
3557839324;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.640138;0.00388499;5.43361;0.0153961;-0.949473;0.0213168;0;0;0.969034;0.00154771;5.522;0.406316;0;0.864;0;0;0;0;4.804;5.196;0;0;0;10;0;0.508475;2.66454e-15;17.844;20.276;0.0;0.864;./sim_seasonal_tsd_19_03_2026_171640_604
195973729;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.647012;0.00261192;-8.51915;0.0167304;-0.276804;0.0263526;0;0;0.962293;0.00231888;5.322;0.447116;1.268;0;0;0;0;0;4.116;5.884;1;1;0;0;10;0.508475;2.66454e-15;17.5;24.604;1.268;0.0;./sim_seasonal_tsd_19_03_2026_171640_607
223401805;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.656716;0.00233227;8.0162;0.0617629;-0.323092;0.0179268;0;0;0.948299;0.00252238;5.5188;0.456847;0;0.852;0;0;0;0;5.096;4.904;0;0;0;10;0;0.508475;2.66454e-15;18.472;18.284;0.0;0.852;./sim_seasonal_tsd_19_03_2026_171640_610
2576956252;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.654436;0.00307309;-8.22085;0.0358907;-1.07813;0.0443778;0;0;0.961036;0.00178284;5.4968;0.39559;1.188;0;0;0;0;0;4.116;5.884;1;1;0;0;10;0.508475;2.66454e-15;18.316;24.972;1.188;0.0;./sim_seasonal_tsd_19_03_2026_171640_609
221057535;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.660086;0.00279295;-8.44026;0.0291931;-1.43383;0.0312662;0;0;0.970869;0.00170042;5.412;0.410256;1.084;0;0;0;0;0;4;6;1;1;0;0;10;0.508475;2.66454e-15;16.932;24.996;1.084;0.0;./sim_seasonal_tsd_19_03_2026_171640_611
3321439118;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.658952;0.00201241;9.09371;0.0342129;1.29851;0.0113475;0;0;0.959964;0.00147665;5.3948;0.402933;0;1.076;0;0;0;0;5.464;4.536;0;0;0;10;0;0.508475;2.66454e-15;22.312;17.944;0.0;1.076;./sim_seasonal_tsd_19_03_2026_171640_612
1987801613;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.656239;0.00330073;-7.30741;0.0263763;-0.0116175;0.12147;0;0;0.955772;0.00263872;5.7112;0.428595;0.888;0;0;0;0;0;4.92;5.08;1;1;0;0;10;0.508475;2.66454e-15;18.996;21.664;0.888;0.0;./sim_seasonal_tsd_19_03_2026_171640_613
2259551312;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.660354;0.00284881;-7.79011;0.0360981;0.74724;0.0469605;0;0;0.976466;0.00104118;5.5204;0.387984;1.144;0;0;0;0;0;4.288;5.712;1;1;0;0;10;0.508475;2.66454e-15;19.04;24.928;1.144;0.0;./sim_seasonal_tsd_19_03_2026_171640_617
1976700661;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.660949;0.00211724;-8.75099;0.0260276;-0.747951;0.0510879;0;0;0.968728;0.0016032;5.7612;0.243375;0.816;0;0;0;0;0;4.724;5.276;1;1;0;0;10;0.508475;2.66454e-15;18.908;23.048;0.816;0.0;./sim_seasonal_tsd_19_03_2026_171640_615
3136082616;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.64079;0.0020109;8.62322;0.0461749;1.60299;0.0127716;0;0;0.957565;0.00220621;5.416;0.437344;0;1.076;0;0;0;0;4.856;5.144;0;0;0;10;0;0.508475;2.66454e-15;18.372;18.696;0.0;1.076;./sim_seasonal_tsd_19_03_2026_171640_616
683434141;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.655885;0.00252658;9.38114;0.0108419;0.919885;0.00938079;0;0;0.962466;0.00221437;5.418;0.383276;0;0.864;0;0;0;0;5.024;4.976;0;0;0;10;0;0.508475;2.66454e-15;20.784;19.008;0.0;0.864;./sim_seasonal_tsd_19_03_2026_171640_618
1092331364;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.656542;0.00263607;-7.11288;0.0336671;-0.720156;0.0788434;0;0;0.973648;0.00147021;5.3832;0.463558;1.296;0;0;0;0;0;4.436;5.564;1;1;0;0;10;0.508475;2.66454e-15;17.004;22.92;1.296;0.0;./sim_seasonal_tsd_19_03_2026_171640_619
1523991570;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.508475;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.641901;0.00307905;7.03247;0.0316141;-1.77024;0.0198291;0;0;0.966211;0.00158324;5.5556;0.399709;0;0.8;0;0;0;0;4.66;5.34;0;0;0;10;0;0.508475;2.66454e-15;16.776;18.64;0.0;0.8;./sim_seasonal_tsd_19_03_2026_171640_620
220768738;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.661598;0.00257917;8.49295;0.0192864;1.62712;0.00834608;0;0;0.967731;0.00126437;5.2996;0.30904;0;0.728;0;0;0;0;5.484;4.516;0;0;0;10;0;0.525424;-3.60822e-15;19.244;15.832;0.0;0.728;./sim_seasonal_tsd_19_03_2026_171640_622
2414773187;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.652373;0.00219297;-8.2501;0.0617364;0.688749;0.0249136;0;0;0.970506;0.00214846;5.7556;0.293469;0.544;0;0;0;0;0;4.144;5.856;1;1;0;0;10;0.525424;-3.60822e-15;17.096;23.944;0.544;0.0;./sim_seasonal_tsd_19_03_2026_171640_623
3151677662;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.656515;0.00487031;7.72215;0.147707;-1.72136;0.043276;0;0;0.959848;0.00276025;5.3836;0.461251;0;0.628;0;0;0;0;5.36;4.64;0;0;0;10;0;0.525424;-3.60822e-15;19.44;17.712;0.0;0.628;./sim_seasonal_tsd_19_03_2026_171640_624
1893563317;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.644404;0.00213331;9.76706;0.0214722;0.79578;0.077953;0;0;0.964285;0.0019573;5.3612;0.361135;0;0.6;0;0;0;0;5.492;4.508;0;0;0;10;0;0.525424;-3.60822e-15;20.076;18.144;0.0;0.6;./sim_seasonal_tsd_19_03_2026_171640_628
3199928307;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.644081;0.00226004;9.06887;0.0288551;0.660701;0.00117043;9.91988;0.00468983;0.941335;0.00353586;0;0;0;0;0;0;0;0;0;0;0;0.4716;0;5.284;4.716;0.0169492;2.60209e-18;18.812;22.492;18.036;22.024;./sim_seasonal_tsd_19_03_2026_171640_1230
3928258513;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.647788;0.0022013;9.65545;0.0246509;0.657483;0.00107139;9.93746;0.0047989;0.945995;0.00321562;0;0;0;0;0;0;0;0;0;0;0;0.4596;0;5.404;4.596;0.0169492;2.60209e-18;21.748;24.104;19.596;23.24;./sim_seasonal_tsd_19_03_2026_171640_1232
1617967029;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.647217;0.00209263;-9.80007;0.0115642;0.650474;0.00113222;9.9374;0.00412364;0.95626;0.00180402;0;0;0;0;0;0;0;0;0;0;0;0.5112;0;4.888;5.112;0.0169492;2.60209e-18;22.068;19.82;18.692;18.112;./sim_seasonal_tsd_19_03_2026_171640_1233
246070691;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.639532;0.00140536;9.87701;0.00691115;0.659892;0.00135011;9.94122;0.0048997;0.951125;0.00246517;0;0;0;0;0;0;0;0;0;0;0;0.4284;0;5.716;4.284;0.0169492;2.60209e-18;20.64;20.492;20.512;21.352;./sim_seasonal_tsd_19_03_2026_171640_1234
2957382527;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.632638;0.0020202;-9.703;0.0167332;0.63819;0.000890746;9.91559;0.00789506;0.943803;0.00356872;0;0;0;0;0;0;0;0;0;0;0;0.4764;0;5.236;4.764;0.0169492;2.60209e-18;17.428;27.424;19.872;23.364;./sim_seasonal_tsd_19_03_2026_171640_1235
2309673587;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.645775;0.00223716;9.508;0.0163998;0.655102;0.00117678;9.94002;0.00498334;0.95273;0.00317086;0;0;0;0;0;0;0;0;0;0;0;0.4756;0;5.244;4.756;0.0169492;2.60209e-18;21.428;21.72;18.036;21.568;./sim_seasonal_tsd_19_03_2026_171640_1236
853714142;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.651642;0.00279358;-9.34385;0.0151687;0.646711;0.00119484;9.94957;0.00261186;0.943943;0.00287203;0;0;0;0;0;0;0;0;0;0;0;0.4376;0;5.624;4.376;0.0169492;2.60209e-18;19.64;21.332;17.752;21.592;./sim_seasonal_tsd_19_03_2026_171640_1237
2597504392;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.643627;0.00235428;9.37827;0.0143362;0.64553;0.00174941;9.86735;0.0115942;0.945791;0.00273475;0;0;0;0;0;0;0;0;0;0;0;0.4704;0;5.296;4.704;0.0169492;2.60209e-18;21.352;17.772;20.796;20.344;./sim_seasonal_tsd_19_03_2026_171640_1238
1864544852;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0169492;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.641996;0.00240483;-9.5988;0.00875861;0.64958;0.00160015;9.85354;0.00923763;0.957034;0.00272909;0;0;0;0;0;0;0;0;0;0;0;0.4996;0;5.004;4.996;0.0169492;2.60209e-18;19.82;21.728;22.872;21.768;./sim_seasonal_tsd_19_03_2026_171640_1239
2074328776;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.642556;0.0018018;-8.84921;0.0249275;0.648444;0.00132841;9.87551;0.0244144;0.946434;0.00320862;0;0;0;0;0;0;0;0;0;0;0;0.5032;0;4.968;5.032;0.0338983;-1.04083e-17;20.096;18.756;19.708;19.236;./sim_seasonal_tsd_19_03_2026_171640_1241
724063282;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.652244;0.00219376;9.8621;0.0110311;0.64723;0.00163257;9.93578;0.00390719;0.966101;0.00218383;0;0;0;0;0;0;0;0;0;0;0;0.5276;0;4.724;5.276;0.0338983;-1.04083e-17;18.96;19.416;23.608;21.008;./sim_seasonal_tsd_19_03_2026_171640_1242
263602213;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.639967;0.00122897;9.71087;0.0108342;0.642579;0.000899878;9.93148;0.00547536;0.949084;0.00364429;0;0;0;0;0;0;0;0;0;0;0;0.5224;0;4.776;5.224;0.0338983;-1.04083e-17;21.104;20.724;21.368;21.072;./sim_seasonal_tsd_19_03_2026_171640_1244
2238777820;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.653639;0.00246073;-9.39403;0.0217902;0.650379;0.000959398;9.91177;0.00683194;0.959628;0.00282465;0;0;0;0;0;0;0;0;0;0;0;0.484;0;5.16;4.84;0.0338983;-1.04083e-17;20.836;18.756;22.14;19.212;./sim_seasonal_tsd_19_03_2026_171640_1245
2157798321;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.647545;0.00159641;9.93206;0.00518103;0.645449;0.00147969;9.93878;0.00365457;0.951109;0.00403624;0;0;0;0;0;0;0;0;0;0;0;0.5244;0;4.756;5.244;0.0338983;-1.04083e-17;21.544;22.528;18.528;23.824;./sim_seasonal_tsd_19_03_2026_171640_1246
3970925672;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.642871;0.00181333;-8.08629;0.0171632;0.651833;0.00143168;9.94256;0.00324325;0.96403;0.00180712;0;0;0;0;0;0;0;0;0;0;0;0.532;0;4.68;5.32;0.0338983;-1.04083e-17;20.3;21.436;22.612;19.984;./sim_seasonal_tsd_19_03_2026_171640_1247
3517444619;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.647594;0.00317265;-8.81627;0.032582;0.656005;0.0011556;9.92736;0.00682968;0.948717;0.00379331;0;0;0;0;0;0;0;0;0;0;0;0.5532;0;4.468;5.532;0.0338983;-1.04083e-17;18.764;19.588;22.38;19.212;./sim_seasonal_tsd_19_03_2026_171640_1249
1479098032;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.640765;0.00233394;7.82889;0.0117148;0.659197;0.00199109;9.92302;0.0057029;0.966761;0.0028883;0;0;0;0;0;0;0;0;0;0;0;0.4552;0;5.448;4.552;0.0338983;-1.04083e-17;21.216;17.82;18.62;18.592;./sim_seasonal_tsd_19_03_2026_171640_1250
1492686856;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.638746;0.00193013;-9.30335;0.0531918;0.652414;0.00152072;9.91677;0.00595057;0.964844;0.00243804;0;0;0;0;0;0;0;0;0;0;0;0.5;0;5;5;0.0338983;-1.04083e-17;17.536;22.972;18.708;21.28;./sim_seasonal_tsd_19_03_2026_171640_1253
2732078599;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.650049;0.00286934;9.13234;0.0439889;0.649856;0.00117908;9.93446;0.00612966;0.953325;0.00265011;0;0;0;0;0;0;0;0;0;0;0;0.4592;0;5.408;4.592;0.0338983;-1.04083e-17;19.508;19.964;19.676;22.696;./sim_seasonal_tsd_19_03_2026_171640_1254
1093680407;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.0338983;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.643284;0.00242346;-9.67048;0.0272043;0.654251;0.00149482;9.95484;0.00289526;0.957166;0.00332504;0;0;0;0;0;0;0;0;0;0;0;0.5232;0;4.768;5.232;0.0338983;-1.04083e-17;19.356;20.64;24.396;22.048;./sim_seasonal_tsd_19_03_2026_171640_1255
2215908300;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.645957;0.0020678;-9.14311;0.0101879;0.612609;0.00282033;9.93208;0.00759197;0.967491;0.00172452;0;0;0;0;0;0;0;0;0;0;0;0.5036;0;4.964;5.036;0.525424;-2.10942e-15;18.724;21.12;32.208;23.504;./sim_seasonal_tsd_19_03_2026_171640_1829
2956722867;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.652186;0.00325352;8.43994;0.00946058;0.602364;0.00347522;9.93073;0.00509697;0.942015;0.00341697;0;0;0;0;0;0;0;0;0;0;0;0.5596;0;4.404;5.596;0.525424;-2.10942e-15;20.204;17.508;19.372;31.544;./sim_seasonal_tsd_19_03_2026_171640_1830
3874142153;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.525424;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.660452;0.00173684;9.96209;0.00238027;0.625041;0.00157566;9.96142;0.00177885;0.95;0.00288935;0;0;0;0;0;0;0;0;0;0;0;0.5172;0;4.828;5.172;0.525424;-2.10942e-15;20.864;19.976;20.332;33.756;./sim_seasonal_tsd_19_03_2026_171640_1832
